path,category,instruction,anno
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj78,pnp_utensils_12-06_gripper_start_closed,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj79,pnp_utensils_12-06_gripper_start_closed,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj8,pnp_utensils_12-06_gripper_start_closed,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj80,pnp_utensils_12-06_gripper_start_closed,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj81,pnp_utensils_12-06_gripper_start_closed,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj82,pnp_utensils_12-06_gripper_start_closed,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj83,pnp_utensils_12-06_gripper_start_closed,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj84,pnp_utensils_12-06_gripper_start_closed,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj85,pnp_utensils_12-06_gripper_start_closed,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj86,pnp_utensils_12-06_gripper_start_closed,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj87,pnp_utensils_12-06_gripper_start_closed,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj88,pnp_utensils_12-06_gripper_start_closed,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj89,pnp_utensils_12-06_gripper_start_closed,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj9,pnp_utensils_12-06_gripper_start_closed,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj90,pnp_utensils_12-06_gripper_start_closed,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj91,pnp_utensils_12-06_gripper_start_closed,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj92,pnp_utensils_12-06_gripper_start_closed,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj93,pnp_utensils_12-06_gripper_start_closed,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj94,pnp_utensils_12-06_gripper_start_closed,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj95,pnp_utensils_12-06_gripper_start_closed,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj96,pnp_utensils_12-06_gripper_start_closed,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj97,pnp_utensils_12-06_gripper_start_closed,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj98,pnp_utensils_12-06_gripper_start_closed,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-06_gripper_start_closed/2022-12-06_21-24-47/raw/traj_group0/traj99,pnp_utensils_12-06_gripper_start_closed,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj0,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj1,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj2,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj3,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj4,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj5,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj6,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj7,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj8,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-18-18/raw/traj_group0/traj9,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj0,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj1,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj10,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj11,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj12,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj2,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj3,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj4,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj5,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj6,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj7,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj8,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-23-05/raw/traj_group0/traj9,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj0,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj1,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj10,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj11,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj12,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj13,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj14,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj15,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj16,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj17,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj18,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj19,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj2,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj20,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj21,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj22,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj23,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj24,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj25,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj26,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj27,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj28,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj29,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj3,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj4,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj6,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj7,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj8,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-27-25/raw/traj_group0/traj9,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj0,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj1,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj10,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj11,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj12,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj13,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj14,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj15,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj16,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj17,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj18,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj19,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj2,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj20,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj21,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj22,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj23,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj24,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj25,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj3,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj4,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj5,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj6,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj7,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj8,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_14-35-13/raw/traj_group0/traj9,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj0,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj1,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj10,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj100,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj101,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj102,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj103,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj104,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj105,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj106,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj107,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj108,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj109,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj11,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj110,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj111,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj112,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj113,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj114,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj115,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj116,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj117,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj118,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj119,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj12,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj120,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj121,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj122,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj123,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj124,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj125,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj126,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj127,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj128,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj129,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj13,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj130,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj131,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj132,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj133,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj134,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj135,pnp_utensils_12-07_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj136,pnp_utensils_12-07_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj137,pnp_utensils_12-07_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj138,pnp_utensils_12-07_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/pnp_utensils_12-07_rigid_objects/2022-12-07_18-15-43/raw/traj_group0/traj139,pnp_utensils_12-07_rigid_objects,"To manipulate the objects in front of it, the robot must",False
